date,item_id,sales_figures,store_id
2025/11/04,0000000001,93,0025
2025/11/04,0000000001,78,0002
2025/11/04,0000000001,92,0035
2025/11/04,0000000001,12,0044
2025/11/04,0000000001,74,0020
2025/11/04,0000000001,30,0014
2025/11/04,0000000001,36,0042
2025/11/04,0000000001,36,0039
2025/11/04,0000000001,26,0007
2025/11/04,0000000001,91,0035
2025/11/04,0000000001,15,0045
2025/11/04,0000000001,100,0049
2025/11/04,0000000001,49,0013
2025/11/04,0000000001,49,0021
2025/11/04,0000000001,56,0042
2025/11/04,0000000001,76,0025
2025/11/03,0000000001,40,0027
2025/11/03,0000000001,47,0046
2025/11/03,0000000001,10,0018
2025/11/03,0000000001,26,0024
2025/11/03,0000000001,83,0024
2025/11/03,0000000001,71,0019
2025/11/03,0000000001,6,0006
2025/11/03,0000000001,17,0023
2025/11/03,0000000001,52,0042
2025/11/03,0000000001,9,0050
2025/11/03,0000000001,76,0037
2025/11/03,0000000001,69,0047
2025/11/03,0000000001,55,0009
2025/11/03,0000000001,48,0027
2025/11/03,0000000001,42,0022
2025/11/03,0000000001,55,0002
2025/11/03,0000000001,93,0042
2025/11/03,0000000001,69,0041
2025/11/03,0000000001,7,0023
2025/11/03,0000000001,20,0045
2025/11/03,0000000001,8,0026
2025/11/03,0000000001,55,0003
2025/11/03,0000000001,19,0048
2025/11/03,0000000001,79,0002
2025/11/03,0000000001,83,0002
2025/11/03,0000000001,45,0043
2025/11/03,0000000001,16,0049
2025/11/03,0000000001,18,0050
2025/11/03,0000000001,58,0017
2025/11/03,0000000001,44,0006
2025/11/03,0000000001,18,0019
2025/11/03,0000000001,11,0019
2025/11/03,0000000001,17,0010
2025/11/03,0000000001,4,0016
2025/11/03,0000000001,12,0031
2025/11/03,0000000001,26,0034
2025/11/03,0000000001,9,0042
2025/11/03,0000000001,15,0013
2025/11/03,0000000001,75,0018
2025/11/03,0000000001,66,0026
2025/11/03,0000000001,4,0036
2025/11/03,0000000001,100,0028
2025/11/03,0000000001,94,0045
2025/11/03,0000000001,29,0019
2025/11/02,0000000001,13,0039
2025/11/02,0000000001,81,0003
2025/11/02,0000000001,52,0018
2025/11/02,0000000001,31,0007
2025/11/02,0000000001,17,0027
2025/11/02,0000000001,20,0037
2025/11/02,0000000001,89,0050
2025/11/02,0000000001,41,0003
2025/11/02,0000000001,53,0041
2025/11/02,0000000001,86,0040
2025/11/02,0000000001,29,0037
2025/11/02,0000000001,21,0020
2025/11/02,0000000001,45,0037
2025/11/02,0000000001,47,0013
2025/11/02,0000000001,50,0031
2025/11/02,0000000001,68,0042
2025/11/02,0000000001,35,0023
2025/11/02,0000000001,7,0022
2025/11/02,0000000001,20,0027
2025/11/02,0000000001,55,0040
2025/11/02,0000000001,50,0024
2025/11/02,0000000001,95,0016
2025/11/02,0000000001,30,0036
2025/11/02,0000000001,10,0004
2025/11/02,0000000001,6,0001
2025/11/02,0000000001,36,0033
2025/11/02,0000000001,65,0014
2025/11/02,0000000001,2,0039
2025/11/02,0000000001,31,0047
2025/11/02,0000000001,28,0042
2025/11/02,0000000001,57,0050
2025/11/02,0000000001,20,0042
2025/11/02,0000000001,4,0009
2025/11/02,0000000001,96,0028
2025/11/02,0000000001,51,0049
2025/11/02,0000000001,37,0020
2025/11/02,0000000001,91,0024
2025/11/02,0000000001,61,0013
2025/11/02,0000000001,2,0001
2025/11/02,0000000001,66,0014
2025/11/02,0000000001,18,0026
2025/11/02,0000000001,88,0027
2025/11/02,0000000001,95,0033
2025/11/02,0000000001,80,0043
2025/11/02,0000000001,40,0004
2025/11/02,0000000001,87,0014
2025/11/02,0000000001,27,0044
2025/11/02,0000000001,41,0019
2025/11/02,0000000001,45,0025
2025/11/02,0000000001,39,0014
2025/11/02,0000000001,67,0021
2025/11/02,0000000001,82,0017
2025/11/01,0000000001,10,0040
2025/11/01,0000000001,23,0012
2025/11/01,0000000001,32,0014
2025/11/01,0000000001,90,0040
2025/11/01,0000000001,53,0029
2025/11/01,0000000001,56,0006
2025/11/01,0000000001,86,0022
2025/11/01,0000000001,94,0006
2025/11/01,0000000001,94,0034
2025/11/01,0000000001,78,0021
2025/11/01,0000000001,3,0048
2025/11/01,0000000001,66,0009
2025/11/01,0000000001,100,0050
2025/11/01,0000000001,42,0004
2025/11/01,0000000001,38,0013
2025/11/01,0000000001,56,0003
2025/11/01,0000000001,1,0040
2025/11/01,0000000001,86,0021
2025/11/01,0000000001,80,0009
2025/11/01,0000000001,42,0041
2025/11/01,0000000001,81,0038
2025/11/01,0000000001,84,0042
2025/11/01,0000000001,23,0001
2025/11/01,0000000001,81,0014
2025/11/01,0000000001,36,0002
2025/11/01,0000000001,14,0015
2025/11/01,0000000001,80,0026
2025/11/01,0000000001,60,0042
2025/11/01,0000000001,63,0027
2025/11/01,0000000001,54,0017
2025/11/01,0000000001,81,0013
2025/11/01,0000000001,36,0001
2025/11/01,0000000001,62,0007
2025/11/01,0000000001,19,0010
2025/11/01,0000000001,46,0006
2025/11/01,0000000001,81,0015
2025/11/01,0000000001,61,0041
2025/11/01,0000000001,29,0013
2025/11/01,0000000001,93,0009
2025/11/01,0000000001,65,0014
2025/11/01,0000000001,28,0026
2025/11/01,0000000001,75,0021
2025/11/01,0000000001,40,0021
2025/11/01,0000000001,33,0008
2025/11/01,0000000001,55,0002
2025/10/31,0000000001,29,0005
2025/10/31,0000000001,44,0046
2025/10/31,0000000001,87,0036
2025/10/31,0000000001,44,0016
2025/10/31,0000000001,54,0024
2025/10/31,0000000001,39,0010
2025/10/31,0000000001,65,0004
2025/10/31,0000000001,66,0040
2025/10/31,0000000001,100,0023
2025/10/31,0000000001,27,0011
2025/10/31,0000000001,14,0009
2025/10/31,0000000001,86,0042
2025/10/31,0000000001,51,0001
2025/10/31,0000000001,46,0015
2025/10/31,0000000001,94,0006
2025/10/31,0000000001,94,0039
2025/10/31,0000000001,37,0004
2025/10/31,0000000001,10,0023
2025/10/31,0000000001,2,0019
2025/10/31,0000000001,38,0012
2025/10/31,0000000001,44,0044
2025/10/31,0000000001,62,0018
2025/10/31,0000000001,91,0021
2025/10/31,0000000001,70,0024
2025/10/31,0000000001,4,0007
2025/10/31,0000000001,36,0030
2025/10/31,0000000001,64,0040
2025/10/31,0000000001,62,0006
2025/10/31,0000000001,68,0004
2025/10/31,0000000001,55,0048
2025/10/31,0000000001,26,0044
2025/10/31,0000000001,24,0049
2025/10/31,0000000001,27,0026
2025/10/31,0000000001,60,0005
2025/10/31,0000000001,75,0011
2025/10/31,0000000001,93,0033
2025/10/31,0000000001,5,0033
2025/10/31,0000000001,9,0003
2025/10/31,0000000001,25,0026
2025/10/31,0000000001,56,0021
2025/10/31,0000000001,15,0019
2025/10/31,0000000001,43,0018
2025/10/31,0000000001,85,0016
2025/10/31,0000000001,2,0009
2025/10/31,0000000001,7,0027
2025/10/31,0000000001,37,0030
2025/10/31,0000000001,63,0037
2025/10/31,0000000001,19,0025
2025/10/31,0000000001,61,0016
